timestamp,magnet_id,voltage_diff,resistance,temperature,quench_flag
2026-04-30 10:03:44,MAG002,0.000213,1e-06,1.84,0
2026-04-30 10:03:45,MAG002,0.000592,2e-06,1.91,0
2026-04-30 10:03:46,MAG002,0.000309,1e-06,2.03,0
2026-04-30 10:03:47,MAG002,0.000832,1e-06,1.98,0
2026-04-30 10:03:48,MAG002,0.000888,1e-06,2.0,0
2026-04-30 10:03:49,MAG002,0.001245,1e-06,1.76,0
2026-04-30 10:03:50,MAG002,0.000582,1e-06,1.96,0
2026-04-30 10:03:51,MAG002,0.00097,2e-06,1.74,0
2026-04-30 10:03:52,MAG002,0.000417,2e-06,1.95,0
2026-04-30 10:03:53,MAG002,0.001162,1e-06,1.83,0
2026-04-30 10:03:54,MAG002,0.000646,1e-06,1.86,0
2026-04-30 10:03:55,MAG002,0.000806,1e-06,1.96,0
2026-04-30 10:03:56,MAG002,0.000666,1e-06,1.84,0
2026-04-30 10:03:57,MAG002,0.001033,-0.0,1.81,0
2026-04-30 10:03:58,MAG002,0.00035,1e-06,1.92,0
2026-04-30 10:03:59,MAG002,0.000619,0.0,1.81,0
2026-04-30 10:04:00,MAG002,0.000972,2e-06,1.91,0
2026-04-30 10:04:01,MAG002,0.000647,0.0,1.95,0
2026-04-30 10:04:02,MAG002,0.000393,1e-06,1.81,0
2026-04-30 10:04:03,MAG002,0.000641,1e-06,1.91,0
2026-04-30 10:04:04,MAG002,0.000553,1e-06,1.85,0
2026-04-30 10:04:05,MAG002,0.000612,1e-06,1.96,0
2026-04-30 10:04:06,MAG002,0.00074,1e-06,1.9,0
2026-04-30 10:04:07,MAG002,0.000807,1e-06,1.99,0
2026-04-30 10:04:08,MAG002,0.000307,1e-06,1.66,0
2026-04-30 10:04:09,MAG002,0.000826,1e-06,1.82,0
2026-04-30 10:04:10,MAG002,0.000315,1e-06,1.88,0
2026-04-30 10:04:11,MAG002,0.000908,1e-06,1.92,0
2026-04-30 10:04:12,MAG002,0.000452,0.0,1.87,0
2026-04-30 10:04:13,MAG002,0.000675,1e-06,1.93,0
2026-04-30 10:04:14,MAG002,0.000211,0.0,1.8,0
2026-04-30 10:04:15,MAG002,0.000236,1e-06,1.78,0
2026-04-30 10:04:16,MAG002,0.000462,1e-06,1.78,0
2026-04-30 10:04:17,MAG002,0.000227,1e-06,1.84,0
2026-04-30 10:04:18,MAG002,0.000827,1e-06,1.94,0
2026-04-30 10:04:19,MAG002,0.000732,1e-06,1.79,0
2026-04-30 10:04:20,MAG002,0.001143,1e-06,2.0,0
2026-04-30 10:04:21,MAG002,0.000447,1e-06,1.83,0
2026-04-30 10:04:22,MAG002,0.00048,1e-06,1.85,0
2026-04-30 10:04:23,MAG002,0.000541,1e-06,1.9,0
2026-04-30 10:04:24,MAG002,0.000971,2e-06,2.01,0
2026-04-30 10:04:25,MAG002,0.00064,0.0,1.9,0
2026-04-30 10:04:26,MAG002,0.000839,2e-06,1.85,0
2026-04-30 10:04:27,MAG002,0.000958,1e-06,2.02,0
2026-04-30 10:04:28,MAG002,0.000966,1e-06,1.95,0
2026-04-30 10:04:29,MAG002,0.000818,0.0,1.99,0
2026-04-30 10:04:30,MAG002,0.000968,2e-06,1.91,0
2026-04-30 10:04:31,MAG002,0.000881,0.0,1.95,0
2026-04-30 10:04:32,MAG002,0.000438,1e-06,1.85,0
2026-04-30 10:04:33,MAG002,0.000502,1e-06,1.91,0
2026-04-30 10:04:34,MAG002,-4.7e-05,1e-06,1.94,0
2026-04-30 10:04:35,MAG002,0.000921,1e-06,1.9,0
2026-04-30 10:04:36,MAG002,0.000413,1e-06,1.96,0
2026-04-30 10:04:37,MAG002,0.000656,1e-06,1.93,0
2026-04-30 10:04:38,MAG002,0.000806,1e-06,1.87,0
2026-04-30 10:04:39,MAG002,0.00108,1e-06,1.8,0
2026-04-30 10:04:40,MAG002,0.000363,1e-06,2.05,0
2026-04-30 10:04:41,MAG002,0.000774,0.0,1.8,0
2026-04-30 10:04:42,MAG002,0.000732,0.0,1.96,0
2026-04-30 10:04:43,MAG002,0.00065,1e-06,2.03,0
2026-04-30 10:04:44,MAG002,0.001219,2e-06,1.84,0
2026-04-30 10:04:45,MAG002,0.000519,1e-06,1.83,0
2026-04-30 10:04:46,MAG002,0.000426,0.0,1.92,0
2026-04-30 10:04:47,MAG002,0.000564,1e-06,1.97,0
2026-04-30 10:04:48,MAG002,0.000483,2e-06,1.81,0
2026-04-30 10:04:49,MAG002,0.000459,0.0,1.71,0
2026-04-30 10:04:50,MAG002,0.000428,1e-06,1.85,0
2026-04-30 10:04:51,MAG002,0.000563,2e-06,1.68,0
2026-04-30 10:04:52,MAG002,0.000857,1e-06,2.01,0
2026-04-30 10:04:53,MAG002,0.000798,1e-06,1.9,0
2026-04-30 10:04:54,MAG002,0.000868,1e-06,2.16,0
2026-04-30 10:04:55,MAG002,0.000911,1e-06,1.81,0
2026-04-30 10:04:56,MAG002,0.001294,1e-06,1.86,0
2026-04-30 10:04:57,MAG002,0.000823,1e-06,1.68,0
2026-04-30 10:04:58,MAG002,0.000319,1e-06,1.9,0
2026-04-30 10:04:59,MAG002,0.000905,1e-06,1.92,0
2026-04-30 10:05:00,MAG002,0.000778,1e-06,1.9,0
2026-04-30 10:05:01,MAG002,0.000542,1e-06,1.97,0
2026-04-30 10:05:02,MAG002,0.000149,2e-06,1.98,0
2026-04-30 10:05:03,MAG002,0.000841,2e-06,1.96,0
2026-04-30 10:05:04,MAG002,0.000657,1e-06,2.14,0
2026-04-30 10:05:05,MAG002,0.000843,1e-06,1.97,0
2026-04-30 10:05:06,MAG002,0.000812,1e-06,1.92,0
2026-04-30 10:05:07,MAG002,0.000995,1e-06,2.01,0
2026-04-30 10:05:08,MAG002,0.006988,0.000142,3.47,1
2026-04-30 10:05:09,MAG002,0.00104,1e-06,1.84,0
2026-04-30 10:05:10,MAG002,0.000167,1e-06,1.86,0
2026-04-30 10:05:11,MAG002,0.000628,0.0,1.94,0
2026-04-30 10:05:12,MAG002,0.000932,1e-06,1.94,0
2026-04-30 10:05:13,MAG002,0.000283,0.0,1.84,0
2026-04-30 10:05:14,MAG002,0.000501,1e-06,1.96,0
2026-04-30 10:05:15,MAG002,0.00106,1e-06,1.92,0
2026-04-30 10:05:16,MAG002,0.000766,1e-06,1.93,0
2026-04-30 10:05:17,MAG002,0.000454,1e-06,1.95,0
2026-04-30 10:05:18,MAG002,0.000779,1e-06,1.76,0
2026-04-30 10:05:19,MAG002,0.001435,-0.0,1.98,0
2026-04-30 10:05:20,MAG002,0.000618,1e-06,1.93,0
2026-04-30 10:05:21,MAG002,0.000952,1e-06,1.92,0
2026-04-30 10:05:22,MAG002,0.000766,1e-06,1.73,0
2026-04-30 10:05:23,MAG002,0.000888,1e-06,1.93,0
2026-04-30 10:05:24,MAG002,0.000426,2e-06,1.81,0
2026-04-30 10:05:25,MAG002,0.000581,1e-06,1.93,0
2026-04-30 10:05:26,MAG002,0.000655,2e-06,1.97,0
2026-04-30 10:05:27,MAG002,0.001091,1e-06,1.91,0
2026-04-30 10:05:28,MAG002,0.000373,1e-06,1.74,0
2026-04-30 10:05:29,MAG002,0.000319,1e-06,1.98,0
2026-04-30 10:05:30,MAG002,0.007449,0.000285,4.17,1
2026-04-30 10:05:31,MAG002,0.000919,2e-06,1.9,0
2026-04-30 10:05:32,MAG002,0.000281,1e-06,1.86,0
2026-04-30 10:05:33,MAG002,0.000826,1e-06,1.98,0
2026-04-30 10:05:34,MAG002,0.000367,1e-06,2.02,0
2026-04-30 10:05:35,MAG002,0.000951,1e-06,2.02,0
2026-04-30 10:05:36,MAG002,0.00025,1e-06,1.69,0
2026-04-30 10:05:37,MAG002,0.000553,1e-06,1.86,0
2026-04-30 10:05:38,MAG002,0.000755,1e-06,1.87,0
2026-04-30 10:05:39,MAG002,0.000394,0.0,1.94,0
2026-04-30 10:05:40,MAG002,0.000407,1e-06,1.91,0
2026-04-30 10:05:41,MAG002,0.001226,2e-06,1.85,0
2026-04-30 10:05:42,MAG002,0.000139,1e-06,1.86,0
2026-04-30 10:05:43,MAG002,0.000101,0.0,1.83,0
2026-04-30 10:05:44,MAG002,0.000798,1e-06,1.92,0
2026-04-30 10:05:45,MAG002,0.000842,1e-06,1.89,0
2026-04-30 10:05:46,MAG002,0.000744,1e-06,1.98,0
2026-04-30 10:05:47,MAG002,0.000812,2e-06,1.65,0
2026-04-30 10:05:48,MAG002,0.000753,1e-06,1.79,0
2026-04-30 10:05:49,MAG002,0.000818,1e-06,1.73,0
2026-04-30 10:05:50,MAG002,0.000507,1e-06,1.83,0
2026-04-30 10:05:51,MAG002,0.000365,1e-06,1.86,0
2026-04-30 10:05:52,MAG002,0.000825,1e-06,1.76,0
2026-04-30 10:05:53,MAG002,0.000966,1e-06,2.0,0
2026-04-30 10:05:54,MAG002,0.007294,0.000354,3.29,1
2026-04-30 10:05:55,MAG002,0.000976,1e-06,1.82,0
2026-04-30 10:05:56,MAG002,0.000978,-0.0,1.74,0
2026-04-30 10:05:57,MAG002,0.000617,1e-06,1.73,0
2026-04-30 10:05:58,MAG002,0.000752,1e-06,2.01,0
2026-04-30 10:05:59,MAG002,0.001153,0.0,1.95,0
2026-04-30 10:06:00,MAG002,0.000581,0.0,1.82,0
2026-04-30 10:06:01,MAG002,0.001345,2e-06,2.0,0
2026-04-30 10:06:02,MAG002,0.000551,1e-06,1.96,0
2026-04-30 10:06:03,MAG002,0.001241,1e-06,1.88,0
2026-04-30 10:06:04,MAG002,0.00065,1e-06,2.02,0
2026-04-30 10:06:05,MAG002,0.000768,1e-06,2.15,0
2026-04-30 10:06:06,MAG002,0.000781,1e-06,2.06,0
2026-04-30 10:06:07,MAG002,0.000551,0.0,2.05,0
2026-04-30 10:06:08,MAG002,0.000826,1e-06,1.7,0
2026-04-30 10:06:09,MAG002,0.000528,1e-06,1.99,0
2026-04-30 10:06:10,MAG002,0.00036,1e-06,1.76,0
2026-04-30 10:06:11,MAG002,0.000817,1e-06,1.72,0
2026-04-30 10:06:12,MAG002,0.001081,1e-06,1.87,0
2026-04-30 10:06:13,MAG002,0.000771,1e-06,1.92,0
2026-04-30 10:06:14,MAG002,-7.3e-05,2e-06,1.74,0
2026-04-30 10:06:15,MAG002,0.001377,2e-06,1.87,0
2026-04-30 10:06:16,MAG002,0.000268,1e-06,1.81,0
2026-04-30 10:06:17,MAG002,0.000887,1e-06,1.89,0
2026-04-30 10:06:18,MAG002,0.000512,1e-06,1.89,0
2026-04-30 10:06:19,MAG002,0.001405,1e-06,1.84,0
2026-04-30 10:06:20,MAG002,0.000475,1e-06,1.76,0
2026-04-30 10:06:21,MAG002,0.000565,1e-06,1.77,0
2026-04-30 10:06:22,MAG002,0.000921,0.0,1.85,0
2026-04-30 10:06:23,MAG002,0.0003,1e-06,2.06,0
2026-04-30 10:06:24,MAG002,0.000678,1e-06,1.83,0
2026-04-30 10:06:25,MAG002,0.000949,1e-06,2.07,0
2026-04-30 10:06:26,MAG002,0.000546,1e-06,1.89,0
2026-04-30 10:06:27,MAG002,0.001363,1e-06,1.78,0
2026-04-30 10:06:28,MAG002,0.001009,1e-06,1.9,0
2026-04-30 10:06:29,MAG002,0.000523,0.0,2.07,0
2026-04-30 10:06:30,MAG002,0.000924,1e-06,1.81,0
2026-04-30 10:06:31,MAG002,0.000831,1e-06,1.91,0
2026-04-30 10:06:32,MAG002,0.00093,1e-06,1.99,0
2026-04-30 10:06:33,MAG002,0.000584,1e-06,1.85,0
2026-04-30 10:06:34,MAG002,0.00094,1e-06,1.85,0
2026-04-30 10:06:35,MAG002,0.000797,1e-06,1.97,0
2026-04-30 10:06:36,MAG002,0.000559,0.0,1.93,0
2026-04-30 10:06:37,MAG002,0.000672,1e-06,1.96,0
2026-04-30 10:06:38,MAG002,0.000519,1e-06,1.94,0
2026-04-30 10:06:39,MAG002,0.001122,1e-06,1.95,0
2026-04-30 10:06:40,MAG002,0.001315,1e-06,2.14,0
2026-04-30 10:06:41,MAG002,0.001031,1e-06,1.86,0
2026-04-30 10:06:42,MAG002,0.000689,1e-06,1.96,0
2026-04-30 10:06:43,MAG002,-0.00013,1e-06,2.16,0
2026-04-30 10:06:44,MAG002,0.000966,1e-06,1.91,0
2026-04-30 10:06:45,MAG002,0.000313,1e-06,2.01,0
2026-04-30 10:06:46,MAG002,0.001115,0.0,1.92,0
2026-04-30 10:06:47,MAG002,0.000586,1e-06,1.8,0
2026-04-30 10:06:48,MAG002,0.000429,1e-06,1.95,0
2026-04-30 10:06:49,MAG002,0.001222,1e-06,1.89,0
2026-04-30 10:06:50,MAG002,0.001004,1e-06,2.06,0
2026-04-30 10:06:51,MAG002,0.000727,1e-06,1.85,0
2026-04-30 10:06:52,MAG002,0.000905,1e-06,1.75,0
2026-04-30 10:06:53,MAG002,0.000318,1e-06,1.71,0
2026-04-30 10:06:54,MAG002,0.000611,1e-06,1.98,0
2026-04-30 10:06:55,MAG002,0.000735,1e-06,1.81,0
2026-04-30 10:06:56,MAG002,0.0008,1e-06,1.95,0
2026-04-30 10:06:57,MAG002,0.000504,1e-06,1.9,0
2026-04-30 10:06:58,MAG002,0.000858,1e-06,1.62,0
2026-04-30 10:06:59,MAG002,0.000739,2e-06,1.97,0
2026-04-30 10:07:00,MAG002,0.000762,1e-06,1.94,0
2026-04-30 10:07:01,MAG002,0.000668,2e-06,1.82,0
2026-04-30 10:07:02,MAG002,0.001126,1e-06,1.92,0
2026-04-30 10:07:03,MAG002,0.000873,1e-06,1.86,0
2026-04-30 10:07:04,MAG002,0.000617,0.0,1.84,0
2026-04-30 10:07:05,MAG002,0.000602,1e-06,1.88,0
2026-04-30 10:07:06,MAG002,0.001067,1e-06,1.8,0
2026-04-30 10:07:07,MAG002,0.00089,1e-06,1.81,0
2026-04-30 10:07:08,MAG002,0.001108,1e-06,1.93,0
2026-04-30 10:07:09,MAG002,0.000487,1e-06,1.85,0
2026-04-30 10:07:10,MAG002,0.000418,0.0,1.92,0
2026-04-30 10:07:11,MAG002,0.000571,1e-06,2.06,0
2026-04-30 10:07:12,MAG002,0.006033,0.000453,3.58,1
2026-04-30 10:07:13,MAG002,0.000394,0.0,2.13,0
2026-04-30 10:07:14,MAG002,0.000278,1e-06,1.95,0
2026-04-30 10:07:15,MAG002,0.001196,1e-06,1.86,0
2026-04-30 10:07:16,MAG002,0.000351,0.0,1.92,0
2026-04-30 10:07:17,MAG002,0.000439,1e-06,1.94,0
2026-04-30 10:07:18,MAG002,0.007271,0.000419,4.53,1
2026-04-30 10:07:19,MAG002,0.000789,1e-06,1.95,0
2026-04-30 10:07:20,MAG002,0.00108,1e-06,1.9,0
2026-04-30 10:07:21,MAG002,0.000583,3e-06,1.86,0
2026-04-30 10:07:22,MAG002,0.000717,1e-06,1.92,0
2026-04-30 10:07:23,MAG002,0.000184,1e-06,1.66,0
2026-04-30 10:07:24,MAG002,0.000956,0.0,1.8,0
2026-04-30 10:07:25,MAG002,0.000704,1e-06,2.18,0
2026-04-30 10:07:26,MAG002,0.000702,1e-06,1.86,0
2026-04-30 10:07:27,MAG002,0.000618,1e-06,1.84,0
2026-04-30 10:07:28,MAG002,0.000644,1e-06,2.02,0
2026-04-30 10:07:29,MAG002,0.000601,0.0,2.03,0
2026-04-30 10:07:30,MAG002,0.00125,0.0,1.93,0
2026-04-30 10:07:31,MAG002,0.000692,3e-06,1.88,0
2026-04-30 10:07:32,MAG002,0.00055,1e-06,2.04,0
2026-04-30 10:07:33,MAG002,0.001256,1e-06,2.03,0
2026-04-30 10:07:34,MAG002,0.000636,0.0,1.81,0
2026-04-30 10:07:35,MAG002,5e-05,1e-06,1.73,0
2026-04-30 10:07:36,MAG002,0.000345,0.0,1.84,0
2026-04-30 10:07:37,MAG002,0.00095,1e-06,1.93,0
2026-04-30 10:07:38,MAG002,0.000294,1e-06,2.05,0
2026-04-30 10:07:39,MAG002,0.000338,2e-06,1.76,0
2026-04-30 10:07:40,MAG002,0.000332,1e-06,1.91,0
2026-04-30 10:07:41,MAG002,0.000654,1e-06,1.94,0
2026-04-30 10:07:42,MAG002,0.00057,1e-06,1.83,0
2026-04-30 10:07:43,MAG002,0.000534,1e-06,1.98,0
2026-04-30 10:07:44,MAG002,0.000629,1e-06,2.02,0
2026-04-30 10:07:45,MAG002,0.000811,1e-06,1.82,0
2026-04-30 10:07:46,MAG002,0.000735,1e-06,1.94,0
2026-04-30 10:07:47,MAG002,0.000538,1e-06,2.01,0
2026-04-30 10:07:48,MAG002,0.000637,1e-06,1.83,0
2026-04-30 10:07:49,MAG002,0.000725,1e-06,2.2,0
2026-04-30 10:07:50,MAG002,0.000306,1e-06,1.84,0
2026-04-30 10:07:51,MAG002,0.000974,-0.0,1.94,0
2026-04-30 10:07:52,MAG002,0.000327,1e-06,1.87,0
2026-04-30 10:07:53,MAG002,1.6e-05,0.0,1.79,0
2026-04-30 10:07:54,MAG002,0.000846,2e-06,1.92,0
2026-04-30 10:07:55,MAG002,0.000613,1e-06,2.05,0
2026-04-30 10:07:56,MAG002,0.000588,0.0,1.93,0
2026-04-30 10:07:57,MAG002,0.000843,1e-06,1.96,0
2026-04-30 10:07:58,MAG002,0.000652,1e-06,2.0,0
2026-04-30 10:07:59,MAG002,0.000541,1e-06,1.92,0
2026-04-30 10:08:00,MAG002,0.00049,1e-06,1.93,0
2026-04-30 10:08:01,MAG002,0.001028,-0.0,1.77,0
2026-04-30 10:08:02,MAG002,0.000661,1e-06,1.96,0
2026-04-30 10:08:03,MAG002,0.000487,2e-06,1.77,0
2026-04-30 10:08:04,MAG002,0.000629,1e-06,1.87,0
2026-04-30 10:08:05,MAG002,0.000533,1e-06,1.96,0
2026-04-30 10:08:06,MAG002,0.000845,0.0,1.95,0
2026-04-30 10:08:07,MAG002,0.000921,1e-06,1.93,0
2026-04-30 10:08:08,MAG002,0.000595,0.0,2.09,0
2026-04-30 10:08:09,MAG002,0.000443,1e-06,1.8,0
2026-04-30 10:08:10,MAG002,0.000583,2e-06,1.89,0
2026-04-30 10:08:11,MAG002,4e-05,1e-06,1.87,0
2026-04-30 10:08:12,MAG002,0.000359,1e-06,1.98,0
2026-04-30 10:08:13,MAG002,0.00068,2e-06,2.03,0
2026-04-30 10:08:14,MAG002,0.000343,0.0,1.91,0
2026-04-30 10:08:15,MAG002,0.000753,-0.0,1.85,0
2026-04-30 10:08:16,MAG002,0.000343,-0.0,1.84,0
2026-04-30 10:08:17,MAG002,0.000544,1e-06,1.81,0
2026-04-30 10:08:18,MAG002,0.00087,1e-06,1.74,0
2026-04-30 10:08:19,MAG002,0.000958,1e-06,1.88,0
2026-04-30 10:08:20,MAG002,0.000607,1e-06,1.97,0
2026-04-30 10:08:21,MAG002,0.00074,1e-06,1.86,0
2026-04-30 10:08:22,MAG002,0.001222,0.0,1.86,0
2026-04-30 10:08:23,MAG002,0.000489,1e-06,1.72,0
2026-04-30 10:08:24,MAG002,0.000676,2e-06,1.84,0
2026-04-30 10:08:25,MAG002,0.00027,0.0,1.71,0
2026-04-30 10:08:26,MAG002,0.000228,1e-06,1.93,0
2026-04-30 10:08:27,MAG002,0.001088,-0.0,1.87,0
2026-04-30 10:08:28,MAG002,0.001366,1e-06,1.93,0
2026-04-30 10:08:29,MAG002,0.000529,2e-06,1.98,0
2026-04-30 10:08:30,MAG002,0.000412,1e-06,1.81,0
2026-04-30 10:08:31,MAG002,0.000717,1e-06,1.91,0
2026-04-30 10:08:32,MAG002,0.000247,1e-06,1.73,0
2026-04-30 10:08:33,MAG002,0.001088,1e-06,1.74,0
2026-04-30 10:08:34,MAG002,0.00091,1e-06,1.72,0
2026-04-30 10:08:35,MAG002,0.001173,1e-06,1.79,0
2026-04-30 10:08:36,MAG002,0.000748,2e-06,1.91,0
2026-04-30 10:08:37,MAG002,0.000702,1e-06,1.89,0
2026-04-30 10:08:38,MAG002,0.000603,1e-06,1.97,0
2026-04-30 10:08:39,MAG002,0.001019,1e-06,1.86,0
2026-04-30 10:08:40,MAG002,0.000919,2e-06,1.83,0
2026-04-30 10:08:41,MAG002,0.000523,1e-06,1.99,0
2026-04-30 10:08:42,MAG002,0.001101,1e-06,1.97,0
2026-04-30 10:08:43,MAG002,0.000838,-0.0,1.8,0
2026-04-30 10:08:44,MAG002,0.000647,1e-06,2.04,0
2026-04-30 10:08:45,MAG002,0.000325,1e-06,1.73,0
2026-04-30 10:08:46,MAG002,0.008649,0.000476,4.78,1
2026-04-30 10:08:47,MAG002,0.000833,2e-06,1.93,0
2026-04-30 10:08:48,MAG002,0.000636,2e-06,1.87,0
2026-04-30 10:08:49,MAG002,0.000126,2e-06,1.68,0
2026-04-30 10:08:50,MAG002,0.000555,1e-06,1.9,0
2026-04-30 10:08:51,MAG002,0.001013,1e-06,1.94,0
2026-04-30 10:08:52,MAG002,0.000773,1e-06,1.98,0
2026-04-30 10:08:53,MAG002,0.001108,1e-06,1.87,0
2026-04-30 10:08:54,MAG002,0.001061,1e-06,1.82,0
2026-04-30 10:08:55,MAG002,0.000445,1e-06,1.76,0
2026-04-30 10:08:56,MAG002,0.000613,0.0,1.79,0
2026-04-30 10:08:57,MAG002,0.000608,0.0,1.97,0
2026-04-30 10:08:58,MAG002,0.000638,1e-06,1.92,0
2026-04-30 10:08:59,MAG002,0.000578,1e-06,1.88,0
2026-04-30 10:09:00,MAG002,0.00076,1e-06,1.99,0
2026-04-30 10:09:01,MAG002,0.000942,1e-06,1.89,0
2026-04-30 10:09:02,MAG002,0.000955,2e-06,1.89,0
2026-04-30 10:09:03,MAG002,0.000908,1e-06,1.87,0
2026-04-30 10:09:04,MAG002,0.000789,1e-06,1.79,0
2026-04-30 10:09:05,MAG002,0.001107,1e-06,1.96,0
2026-04-30 10:09:06,MAG002,0.000507,2e-06,1.95,0
2026-04-30 10:09:07,MAG002,0.00083,0.0,1.89,0
2026-04-30 10:09:08,MAG002,0.001309,1e-06,1.95,0
2026-04-30 10:09:09,MAG002,0.000345,1e-06,1.93,0
2026-04-30 10:09:10,MAG002,0.00056,0.0,1.88,0
2026-04-30 10:09:11,MAG002,0.000577,2e-06,1.87,0
2026-04-30 10:09:12,MAG002,0.000758,1e-06,2.05,0
2026-04-30 10:09:13,MAG002,0.000946,1e-06,1.87,0
2026-04-30 10:09:14,MAG002,0.000919,0.0,1.97,0
2026-04-30 10:09:15,MAG002,0.001279,1e-06,2.01,0
2026-04-30 10:09:16,MAG002,0.000588,0.0,1.85,0
2026-04-30 10:09:17,MAG002,0.00529,0.000285,4.64,1
2026-04-30 10:09:18,MAG002,0.000773,1e-06,1.78,0
2026-04-30 10:09:19,MAG002,0.001345,0.0,1.87,0
2026-04-30 10:09:20,MAG002,0.000676,2e-06,2.04,0
2026-04-30 10:09:21,MAG002,0.001051,0.0,1.84,0
2026-04-30 10:09:22,MAG002,0.00072,1e-06,2.03,0
2026-04-30 10:09:23,MAG002,0.000766,1e-06,1.8,0
2026-04-30 10:09:24,MAG002,0.000894,1e-06,1.77,0
2026-04-30 10:09:25,MAG002,0.00094,0.0,1.7,0
2026-04-30 10:09:26,MAG002,0.000648,1e-06,1.85,0
2026-04-30 10:09:27,MAG002,0.00101,1e-06,1.76,0
2026-04-30 10:09:28,MAG002,0.000934,0.0,2.0,0
2026-04-30 10:09:29,MAG002,0.000952,1e-06,1.86,0
2026-04-30 10:09:30,MAG002,0.000781,1e-06,1.87,0
2026-04-30 10:09:31,MAG002,0.00123,1e-06,1.93,0
2026-04-30 10:09:32,MAG002,0.000878,1e-06,1.8,0
2026-04-30 10:09:33,MAG002,0.000802,1e-06,1.81,0
2026-04-30 10:09:34,MAG002,0.000959,-0.0,1.82,0
2026-04-30 10:09:35,MAG002,0.000292,2e-06,1.86,0
2026-04-30 10:09:36,MAG002,0.00059,1e-06,1.97,0
2026-04-30 10:09:37,MAG002,0.000522,2e-06,1.95,0
2026-04-30 10:09:38,MAG002,0.000826,1e-06,1.82,0
2026-04-30 10:09:39,MAG002,0.000838,1e-06,2.02,0
2026-04-30 10:09:40,MAG002,0.000621,1e-06,1.85,0
2026-04-30 10:09:41,MAG002,0.000645,1e-06,1.73,0
2026-04-30 10:09:42,MAG002,0.001016,1e-06,1.77,0
2026-04-30 10:09:43,MAG002,0.0006,1e-06,1.81,0
2026-04-30 10:09:44,MAG002,0.000629,1e-06,1.95,0
2026-04-30 10:09:45,MAG002,-0.000149,1e-06,1.74,0
2026-04-30 10:09:46,MAG002,0.001056,1e-06,1.87,0
2026-04-30 10:09:47,MAG002,0.000401,1e-06,1.92,0
2026-04-30 10:09:48,MAG002,0.000552,0.0,1.88,0
2026-04-30 10:09:49,MAG002,0.001181,1e-06,1.94,0
2026-04-30 10:09:50,MAG002,0.00069,1e-06,1.84,0
2026-04-30 10:09:51,MAG002,0.000667,1e-06,1.92,0
2026-04-30 10:09:52,MAG002,0.000773,2e-06,1.9,0
2026-04-30 10:09:53,MAG002,0.001015,1e-06,2.0,0
2026-04-30 10:09:54,MAG002,0.001137,-0.0,1.88,0
2026-04-30 10:09:55,MAG002,0.000435,2e-06,1.91,0
2026-04-30 10:09:56,MAG002,0.001069,1e-06,2.09,0
2026-04-30 10:09:57,MAG002,0.000606,2e-06,1.92,0
2026-04-30 10:09:58,MAG002,0.000574,0.0,1.9,0
2026-04-30 10:09:59,MAG002,0.000432,1e-06,2.02,0
2026-04-30 10:10:00,MAG002,0.000896,1e-06,1.84,0
2026-04-30 10:10:01,MAG002,-5.8e-05,1e-06,2.04,0
2026-04-30 10:10:02,MAG002,0.000766,1e-06,2.11,0
2026-04-30 10:10:03,MAG002,0.000479,1e-06,1.73,0
2026-04-30 10:10:04,MAG002,0.000544,2e-06,1.91,0
2026-04-30 10:10:05,MAG002,4.5e-05,2e-06,1.7,0
2026-04-30 10:10:06,MAG002,0.0007,1e-06,2.02,0
2026-04-30 10:10:07,MAG002,0.001335,2e-06,1.86,0
2026-04-30 10:10:08,MAG002,0.001177,1e-06,1.93,0
2026-04-30 10:10:09,MAG002,0.000351,1e-06,2.09,0
2026-04-30 10:10:10,MAG002,0.000822,1e-06,1.81,0
2026-04-30 10:10:11,MAG002,0.000491,1e-06,1.89,0
2026-04-30 10:10:12,MAG002,0.000585,1e-06,1.96,0
2026-04-30 10:10:13,MAG002,0.000117,2e-06,1.87,0
2026-04-30 10:10:14,MAG002,0.001197,2e-06,2.07,0
2026-04-30 10:10:15,MAG002,0.000539,2e-06,1.94,0
2026-04-30 10:10:16,MAG002,0.000998,1e-06,1.88,0
2026-04-30 10:10:17,MAG002,0.000885,1e-06,2.0,0
2026-04-30 10:10:18,MAG002,0.000376,2e-06,1.92,0
2026-04-30 10:10:19,MAG002,0.000526,1e-06,1.91,0
2026-04-30 10:10:20,MAG002,0.0006,0.0,1.87,0
2026-04-30 10:10:21,MAG002,0.000567,1e-06,2.22,0
2026-04-30 10:10:22,MAG002,0.000773,1e-06,1.87,0
2026-04-30 10:10:23,MAG002,0.000774,0.0,1.9,0
2026-04-30 10:10:24,MAG002,0.000972,1e-06,1.8,0
2026-04-30 10:10:25,MAG002,0.000528,0.0,2.06,0
2026-04-30 10:10:26,MAG002,0.000545,1e-06,1.86,0
2026-04-30 10:10:27,MAG002,0.00059,1e-06,1.84,0
2026-04-30 10:10:28,MAG002,0.000766,-0.0,2.04,0
2026-04-30 10:10:29,MAG002,0.000691,1e-06,1.87,0
2026-04-30 10:10:30,MAG002,0.000541,1e-06,1.72,0
2026-04-30 10:10:31,MAG002,0.000894,1e-06,2.01,0
2026-04-30 10:10:32,MAG002,0.000665,1e-06,1.91,0
2026-04-30 10:10:33,MAG002,0.000571,2e-06,1.79,0
2026-04-30 10:10:34,MAG002,3.8e-05,-0.0,1.82,0
